EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4411.28,4506.67,4181.54,4685.64,4370.77,4089.23,4383.08,4215.38,4893.33,4672.82,4494.36,4764.10,4411.79,4615.90
4410.77,4510.77,4190.26,4685.64,4368.72,4090.77,4385.64,4225.64,4900.51,4688.21,4506.67,4770.26,4421.03,4620.00
4416.41,4518.97,4201.03,4687.18,4366.15,4089.74,4382.56,4234.87,4908.21,4705.64,4512.31,4778.97,4432.82,4628.21
4421.03,4523.59,4203.08,4690.26,4365.64,4084.10,4375.90,4231.28,4912.82,4709.74,4512.31,4785.64,4436.92,4635.90
4416.41,4520.51,4204.62,4688.21,4369.23,4081.54,4373.33,4222.56,4905.13,4703.59,4510.26,4780.51,4434.87,4635.38
4411.28,4509.74,4200.00,4682.56,4369.74,4084.10,4371.28,4215.38,4894.36,4689.23,4500.00,4768.21,4426.67,4625.13
4411.28,4504.10,4190.26,4680.51,4367.18,4086.15,4371.79,4204.10,4883.59,4674.87,4488.72,4761.54,4415.38,4615.90
4413.85,4513.33,4193.33,4688.21,4366.67,4083.59,4378.46,4203.59,4877.95,4676.92,4490.26,4763.59,4412.82,4618.46
4415.90,4525.13,4203.08,4694.36,4372.31,4084.10,4381.54,4211.79,4885.13,4682.05,4493.85,4765.13,4415.38,4622.56
4415.38,4518.97,4198.97,4688.21,4375.38,4088.21,4379.49,4208.21,4888.21,4670.26,4484.10,4760.51,4412.82,4618.97
4411.79,4504.62,4186.67,4681.03,4368.21,4085.64,4378.46,4205.13,4884.10,4662.05,4473.33,4753.85,4409.23,4613.85
4411.79,4511.28,4183.08,4684.10,4363.59,4082.56,4378.97,4214.36,4887.18,4677.44,4481.54,4751.79,4411.28,4614.36
4415.38,4523.08,4185.13,4689.23,4370.77,4088.21,4380.00,4219.49,4892.31,4686.15,4492.31,4754.87,4416.92,4618.97
4414.87,4514.87,4186.67,4685.13,4371.79,4091.28,4382.05,4214.87,4886.15,4670.26,4483.08,4753.33,4413.85,4617.95
4405.13,4502.05,4179.49,4675.90,4363.59,4088.21,4386.15,4217.44,4883.59,4660.51,4469.74,4746.67,4403.59,4606.67
4399.49,4502.05,4170.77,4671.28,4366.15,4089.23,4393.33,4223.59,4893.33,4671.79,4471.79,4745.64,4400.51,4600.51
4403.08,4503.59,4173.33,4671.79,4371.28,4092.82,4398.46,4223.08,4893.33,4675.38,4476.92,4748.21,4407.69,4603.08
4402.05,4502.05,4181.03,4671.79,4364.62,4091.79,4396.41,4216.92,4883.59,4666.67,4475.38,4748.72,4408.72,4601.03
4399.49,4503.08,4182.56,4670.77,4363.08,4091.79,4395.90,4216.41,4884.10,4667.69,4474.36,4750.77,4405.64,4604.10
4403.08,4504.10,4181.54,4672.31,4367.69,4089.74,4395.90,4215.38,4888.21,4676.41,4476.41,4753.85,4409.23,4613.33
4407.18,4503.59,4184.10,4672.82,4366.15,4083.59,4391.28,4203.08,4883.59,4675.90,4477.44,4751.79,4411.79,4610.26
4410.26,4505.13,4184.62,4675.38,4363.59,4083.08,4384.10,4197.95,4879.49,4674.87,4479.49,4750.26,4410.26,4606.15
4415.38,4509.23,4185.13,4681.03,4367.69,4088.21,4384.62,4202.05,4881.54,4678.46,4486.67,4752.31,4411.79,4616.92
4414.36,4511.79,4185.64,4682.56,4372.31,4090.77,4392.82,4204.10,4884.62,4679.49,4492.82,4753.85,4414.87,4621.54
4407.69,4508.21,4183.59,4677.95,4372.82,4089.23,4393.85,4207.18,4890.26,4678.46,4485.64,4752.31,4407.69,4610.26
4404.10,4503.59,4182.56,4674.36,4372.82,4090.26,4388.21,4208.72,4891.28,4677.95,4474.36,4745.64,4394.87,4602.05
4401.03,4505.64,4180.51,4675.90,4371.79,4091.79,4387.69,4203.08,4881.03,4674.87,4473.33,4738.46,4393.33,4601.03
4399.49,4505.13,4173.85,4675.90,4371.28,4088.72,4384.62,4201.54,4877.44,4673.33,4478.97,4735.90,4397.95,4602.05
4394.87,4493.85,4167.18,4670.77,4369.23,4081.54,4377.44,4205.64,4878.97,4673.33,4477.95,4730.77,4390.77,4597.44
4391.79,4490.77,4168.72,4668.72,4367.18,4077.44,4377.44,4202.56,4873.33,4667.18,4474.36,4726.15,4382.56,4590.26
4395.38,4503.08,4178.46,4676.41,4368.21,4081.54,4377.44,4198.97,4873.85,4661.54,4476.92,4730.77,4389.74,4594.36
4398.46,4507.69,4185.13,4680.51,4372.31,4084.10,4373.85,4205.64,4878.97,4666.67,4480.51,4735.38,4393.33,4601.54
4398.97,4503.59,4183.59,4676.41,4375.90,4082.05,4372.31,4212.82,4879.49,4672.31,4481.54,4732.82,4386.67,4601.03
4398.46,4501.03,4182.05,4675.38,4376.41,4081.54,4373.85,4214.87,4878.46,4668.72,4484.62,4735.38,4391.28,4599.49
4396.92,4496.92,4183.59,4674.87,4372.31,4084.62,4377.44,4216.41,4880.51,4664.62,4486.15,4735.90,4396.92,4600.51
4394.87,4493.33,4182.56,4671.28,4368.72,4084.62,4381.03,4211.28,4879.49,4664.10,4480.51,4728.72,4392.82,4598.97
4395.90,4491.79,4180.51,4668.21,4368.72,4081.54,4380.00,4202.56,4874.87,4662.05,4477.44,4726.15,4391.79,4596.92
4398.46,4494.87,4182.56,4668.72,4372.82,4084.62,4380.51,4209.23,4874.87,4663.59,4484.62,4729.23,4397.95,4600.00
4398.97,4503.59,4184.62,4670.26,4372.31,4089.74,4386.15,4221.03,4878.97,4667.18,4490.77,4732.82,4402.05,4603.59
4397.44,4506.67,4184.62,4671.79,4368.72,4085.13,4384.10,4216.41,4879.49,4666.67,4490.77,4734.87,4402.05,4603.59
4401.54,4503.08,4182.05,4676.41,4367.18,4077.44,4374.87,4209.74,4876.41,4666.15,4490.77,4736.92,4405.13,4604.62
4409.23,4506.15,4181.03,4678.46,4367.69,4078.46,4372.31,4212.31,4878.97,4664.10,4492.31,4738.46,4410.26,4608.72
4412.31,4510.26,4183.08,4676.92,4366.15,4077.95,4373.33,4212.82,4881.54,4666.15,4492.31,4738.97,4412.82,4612.31
4411.28,4508.72,4184.62,4676.92,4367.18,4074.87,4369.23,4211.79,4880.51,4670.77,4493.85,4741.03,4413.33,4615.38
4412.31,4508.72,4184.10,4675.38,4368.72,4075.38,4363.59,4209.23,4881.03,4665.13,4492.31,4742.56,4412.31,4615.38
4410.77,4506.67,4182.56,4671.79,4363.08,4075.90,4367.18,4202.56,4877.44,4655.90,4489.74,4739.49,4411.28,4612.31
4405.64,4502.56,4181.03,4669.74,4356.92,4076.41,4373.85,4201.54,4873.33,4651.79,4489.23,4735.90,4409.23,4608.72
4405.13,4503.59,4181.54,4670.77,4362.56,4076.41,4369.74,4205.64,4877.44,4645.64,4490.26,4734.87,4410.26,4606.67
4408.72,4508.21,4183.59,4671.79,4367.69,4074.36,4363.08,4205.13,4878.97,4640.51,4490.77,4737.95,4412.82,4606.15
4411.28,4508.21,4182.56,4673.85,4362.56,4073.85,4366.15,4202.05,4873.85,4644.10,4488.72,4747.18,4411.79,4610.77
4412.82,4505.13,4184.10,4677.44,4356.92,4074.87,4369.23,4203.08,4874.36,4649.23,4491.28,4751.28,4411.79,4613.85
4414.36,4514.87,4188.72,4680.00,4357.95,4074.36,4366.67,4204.10,4875.90,4649.23,4501.03,4749.74,4422.05,4616.41
4415.90,4523.08,4189.74,4681.54,4358.46,4073.85,4368.21,4202.05,4875.38,4645.13,4503.59,4750.26,4429.74,4620.51
4414.36,4512.82,4185.64,4674.36,4356.41,4072.82,4370.77,4198.97,4874.36,4635.38,4488.72,4745.64,4417.44,4614.36
4411.28,4503.59,4177.44,4669.23,4356.92,4073.33,4372.31,4200.51,4867.18,4622.56,4473.85,4734.87,4400.51,4601.03
4405.64,4508.72,4169.23,4672.82,4356.92,4075.90,4370.77,4198.46,4858.97,4615.90,4473.33,4731.79,4398.97,4598.46
4403.08,4508.72,4167.18,4670.77,4351.79,4073.85,4361.03,4187.69,4861.03,4614.36,4476.92,4733.33,4402.05,4598.97
4403.08,4500.51,4167.69,4662.05,4348.21,4067.18,4352.82,4181.54,4861.03,4613.33,4474.36,4730.77,4400.51,4594.36
4401.54,4502.05,4166.15,4660.51,4348.72,4064.62,4357.44,4183.59,4857.44,4616.41,4471.79,4729.23,4400.00,4593.85
4405.64,4508.21,4168.72,4667.69,4351.28,4068.21,4365.13,4188.21,4865.13,4625.13,4478.97,4731.79,4407.18,4600.51
4412.31,4509.23,4174.36,4671.28,4353.85,4072.82,4366.67,4195.38,4875.38,4627.18,4488.21,4735.90,4413.85,4602.56
4413.85,4511.79,4174.36,4672.31,4352.82,4073.85,4367.18,4200.00,4876.92,4626.15,4489.23,4738.46,4412.82,4603.08
4412.31,4520.00,4172.82,4674.87,4351.28,4071.79,4367.18,4199.49,4875.90,4631.28,4488.72,4738.46,4412.82,4604.10
4412.82,4523.59,4172.82,4675.90,4354.36,4076.92,4369.23,4198.46,4874.36,4627.69,4488.72,4734.87,4412.82,4603.08
4413.85,4519.49,4172.31,4672.82,4358.46,4083.59,4373.33,4198.97,4872.31,4615.90,4483.08,4735.38,4411.28,4602.56
4413.85,4520.00,4171.79,4671.28,4356.41,4078.97,4375.38,4200.00,4873.33,4613.85,4475.38,4741.03,4411.28,4602.56
4414.36,4521.54,4172.82,4674.36,4352.82,4073.33,4375.90,4201.03,4875.38,4617.95,4476.92,4740.51,4411.79,4601.03
4412.31,4512.82,4172.82,4671.79,4351.28,4074.36,4371.79,4196.92,4874.36,4614.36,4479.49,4733.33,4407.18,4598.97
4409.23,4506.15,4170.77,4664.62,4349.23,4075.90,4368.21,4196.41,4874.36,4613.85,4475.90,4733.33,4403.59,4597.95
4410.26,4508.21,4170.77,4664.62,4348.72,4073.33,4371.28,4203.59,4878.46,4617.95,4478.97,4737.44,4408.21,4601.03
4411.28,4509.23,4171.79,4666.15,4347.69,4073.85,4376.41,4204.10,4881.03,4618.46,4485.64,4736.41,4415.38,4601.54
4410.26,4508.72,4172.82,4664.62,4345.13,4078.46,4374.87,4200.51,4878.46,4618.97,4487.18,4737.95,4413.85,4600.00
4411.79,4509.74,4172.31,4662.56,4340.00,4077.44,4372.31,4201.03,4876.41,4615.38,4485.64,4741.03,4410.77,4600.51
4411.79,4507.18,4169.74,4659.49,4337.95,4069.74,4372.31,4200.00,4875.38,4604.10,4478.97,4736.92,4410.77,4598.97
4404.62,4504.10,4168.72,4655.90,4337.95,4065.64,4373.85,4200.00,4875.90,4600.00,4470.26,4733.85,4406.15,4594.36
4397.95,4503.59,4168.21,4652.31,4335.90,4068.21,4373.85,4202.05,4875.38,4604.62,4469.23,4736.41,4400.00,4588.72
4396.92,4502.05,4166.67,4647.18,4334.87,4067.18,4372.82,4200.51,4872.31,4600.51,4473.33,4733.85,4402.56,4585.64
4401.54,4503.08,4166.67,4651.79,4333.85,4066.67,4371.28,4198.97,4872.31,4598.97,4474.87,4733.85,4409.74,4592.82
4408.21,4509.74,4170.77,4664.62,4336.41,4068.21,4366.67,4201.54,4876.92,4611.28,4483.59,4745.13,4417.95,4604.62
4408.72,4512.82,4172.31,4668.21,4342.05,4066.15,4364.10,4201.54,4878.46,4613.85,4489.74,4748.21,4421.03,4606.67
4403.08,4510.26,4168.72,4662.05,4343.08,4065.13,4366.15,4199.49,4877.95,4606.15,4481.54,4738.46,4417.95,4603.08
4400.51,4506.67,4166.15,4657.95,4338.46,4066.67,4363.08,4198.46,4877.44,4601.03,4472.82,4734.87,4413.85,4597.44
4403.08,4510.77,4167.18,4658.46,4337.44,4066.15,4356.41,4196.92,4873.33,4599.49,4473.33,4736.92,4412.82,4592.31
4407.18,4520.51,4170.26,4661.54,4340.51,4062.56,4355.90,4197.95,4873.85,4601.03,4475.90,4737.44,4414.36,4597.95
4405.64,4517.95,4168.72,4660.00,4341.54,4063.08,4358.97,4198.46,4876.92,4601.54,4472.31,4735.90,4415.38,4600.00
4398.46,4509.74,4165.13,4655.38,4342.56,4070.26,4363.08,4199.49,4876.92,4598.46,4470.77,4735.38,4413.33,4588.72
4397.95,4518.97,4167.18,4656.41,4344.10,4072.82,4367.18,4201.03,4878.46,4600.51,4472.31,4735.38,4413.85,4584.10
4400.00,4523.08,4166.67,4658.97,4344.10,4067.69,4365.64,4201.03,4882.56,4604.10,4472.82,4730.77,4414.87,4588.72
4396.41,4508.21,4159.49,4656.41,4341.54,4065.64,4359.49,4200.00,4885.13,4600.51,4473.85,4724.10,4414.87,4585.64
4395.38,4508.72,4155.90,4654.36,4336.92,4067.18,4355.90,4200.00,4886.15,4598.97,4471.28,4728.21,4418.46,4584.62
4396.92,4517.95,4157.44,4653.33,4335.38,4066.15,4356.41,4201.03,4883.59,4600.51,4463.59,4730.26,4418.97,4586.67
4396.41,4515.90,4157.44,4650.77,4336.92,4065.13,4357.95,4200.00,4876.41,4594.36,4457.95,4722.05,4412.82,4584.10
4397.44,4515.38,4154.87,4648.21,4335.90,4067.69,4358.46,4195.38,4873.85,4586.67,4460.00,4724.10,4412.31,4583.59
4397.44,4520.00,4154.87,4647.18,4335.38,4066.67,4356.92,4191.79,4874.36,4584.10,4460.00,4733.85,4415.90,4586.15
4395.90,4518.97,4156.41,4650.26,4337.44,4065.13,4357.95,4195.90,4874.36,4582.05,4456.92,4729.23,4412.82,4582.56
4395.90,4519.49,4155.90,4655.90,4340.51,4071.79,4363.59,4201.54,4879.49,4587.18,4455.38,4725.13,4408.21,4578.97
4395.90,4523.08,4158.46,4655.90,4345.64,4078.46,4369.74,4200.51,4888.21,4597.44,4456.41,4730.77,4412.82,4581.54
4396.92,4524.62,4166.15,4654.36,4347.69,4076.41,4371.79,4207.18,4893.85,4604.10,4466.67,4737.44,4425.13,4585.13
4399.49,4524.10,4170.26,4658.46,4342.56,4069.74,4373.33,4215.90,4894.87,4608.21,4476.92,4741.03,4432.31,4584.62
4399.49,4526.15,4167.18,4661.03,4338.97,4066.67,4373.85,4209.74,4893.85,4608.21,4475.38,4740.51,4431.28,4585.13
4398.46,4530.77,4168.72,4660.00,4341.54,4067.18,4371.79,4201.54,4892.82,4603.59,4469.74,4736.41,4430.26,4587.69
4398.46,4528.21,4169.74,4657.95,4341.54,4070.77,4371.28,4202.05,4892.31,4598.97,4465.13,4735.90,4429.74,4587.18
4396.41,4526.15,4161.03,4655.90,4341.03,4073.85,4368.72,4202.56,4890.77,4592.31,4458.46,4735.38,4428.21,4583.59
4394.87,4535.38,4157.95,4656.92,4347.18,4074.87,4362.05,4199.49,4889.74,4584.10,4456.92,4733.33,4429.74,4584.10
4396.41,4539.49,4160.00,4658.97,4352.82,4077.44,4358.46,4199.49,4890.77,4584.10,4460.51,4733.33,4429.23,4587.18
4397.44,4535.90,4158.46,4660.00,4348.21,4077.44,4358.97,4201.54,4888.72,4590.26,4457.95,4730.77,4429.23,4586.15
4397.44,4538.46,4160.51,4659.49,4341.03,4073.85,4357.95,4201.54,4891.28,4591.79,4455.90,4730.77,4429.23,4585.64
4397.95,4542.56,4165.13,4659.49,4344.62,4075.38,4357.44,4204.10,4902.56,4595.38,4457.95,4733.85,4428.72,4588.21
4396.92,4541.03,4161.54,4661.54,4351.79,4075.90,4357.95,4209.23,4910.26,4600.00,4457.95,4727.69,4433.85,4585.64
4395.90,4540.00,4155.38,4664.10,4350.26,4068.72,4356.92,4208.72,4908.21,4603.59,4457.95,4723.59,4443.08,4582.05
4394.36,4540.51,4155.38,4659.49,4343.59,4067.69,4356.41,4204.10,4906.67,4606.67,4462.05,4731.79,4445.13,4587.69
4391.28,4539.49,4155.90,4654.36,4342.05,4072.82,4356.92,4203.08,4908.21,4605.13,4463.59,4737.44,4444.62,4591.79
4386.67,4535.90,4153.85,4656.41,4343.08,4068.72,4353.85,4203.08,4906.15,4595.38,4457.44,4729.74,4444.10,4587.18
4383.08,4536.41,4151.28,4654.87,4343.08,4063.59,4348.21,4196.92,4898.97,4585.64,4447.18,4721.03,4434.36,4581.54
4382.05,4538.46,4151.79,4648.72,4341.54,4066.67,4347.69,4189.74,4893.85,4584.10,4435.90,4720.00,4426.67,4581.54
4381.54,4529.74,4154.87,4646.15,4337.44,4067.18,4355.90,4186.67,4890.77,4583.59,4436.92,4721.54,4427.18,4580.51
4378.46,4520.00,4149.74,4640.51,4333.33,4066.15,4363.59,4186.67,4889.23,4578.46,4443.08,4718.46,4426.15,4573.85
4377.44,4526.15,4141.03,4635.38,4336.92,4066.67,4361.54,4188.72,4893.33,4578.46,4436.41,4714.36,4424.10,4568.72
4380.51,4537.44,4138.46,4641.03,4342.05,4067.69,4356.41,4191.79,4902.56,4585.13,4428.72,4714.87,4425.64,4570.26
4377.95,4536.92,4140.00,4646.15,4343.59,4072.31,4355.38,4199.49,4909.74,4588.72,4438.46,4717.44,4429.23,4572.31
4372.31,4533.85,4138.97,4641.03,4343.08,4072.31,4357.44,4201.54,4911.28,4590.26,4447.18,4719.49,4427.69,4571.28
4371.28,4534.87,4137.44,4639.49,4341.54,4067.18,4356.41,4192.31,4906.67,4588.21,4438.46,4717.95,4422.56,4567.69
4371.79,4535.38,4138.46,4642.05,4340.00,4066.15,4350.26,4184.62,4897.44,4585.13,4430.26,4711.79,4418.46,4567.18
4369.23,4535.90,4138.46,4640.00,4338.46,4066.67,4345.64,4181.54,4890.26,4581.54,4430.26,4704.10,4416.41,4570.26
4367.18,4532.31,4137.44,4638.97,4339.49,4065.13,4348.72,4180.51,4891.28,4576.41,4429.74,4703.08,4413.33,4571.28
4367.18,4525.64,4138.46,4636.92,4340.51,4068.21,4352.31,4180.51,4896.92,4571.28,4430.77,4708.21,4411.28,4568.21
4366.67,4523.08,4137.95,4632.31,4338.46,4068.21,4350.26,4185.64,4900.51,4571.79,4432.82,4706.67,4412.82,4569.23
4365.64,4523.08,4134.87,4630.77,4333.85,4061.54,4350.77,4191.79,4901.54,4572.82,4431.28,4696.92,4412.82,4570.26
4363.59,4526.15,4134.36,4631.79,4332.31,4060.51,4352.31,4191.28,4904.62,4568.72,4427.69,4692.82,4410.26,4567.18
4365.13,4534.36,4135.90,4632.82,4334.36,4062.56,4347.18,4187.69,4907.18,4565.64,4424.62,4694.87,4409.23,4566.67
4366.67,4537.95,4135.90,4634.87,4335.38,4061.54,4341.54,4187.18,4906.67,4567.69,4425.64,4692.82,4413.33,4567.69
4366.67,4535.38,4135.90,4633.33,4333.85,4059.49,4341.03,4189.23,4910.26,4571.28,4436.92,4691.79,4423.08,4569.23
4368.21,4536.41,4136.41,4631.28,4332.82,4060.00,4342.05,4187.18,4915.90,4573.85,4447.69,4697.95,4431.28,4575.90
4373.85,4543.08,4135.38,4635.90,4333.85,4060.00,4338.97,4190.77,4921.54,4575.90,4445.64,4704.62,4438.97,4584.10
4380.51,4548.21,4134.36,4642.05,4335.90,4059.49,4336.92,4203.59,4934.36,4582.56,4447.69,4704.62,4447.18,4586.15
4381.03,4550.26,4136.41,4642.05,4336.92,4058.97,4338.46,4201.54,4935.90,4587.69,4459.49,4704.62,4447.69,4585.64
4380.00,4552.82,4136.41,4639.49,4336.41,4058.46,4337.95,4188.72,4924.10,4582.56,4457.44,4707.18,4443.08,4590.26
4382.05,4556.92,4136.92,4644.10,4334.36,4059.49,4337.95,4186.67,4921.03,4572.82,4449.74,4709.74,4449.23,4596.92
4385.64,4558.97,4139.49,4648.72,4336.41,4060.00,4341.54,4190.26,4925.13,4567.69,4452.82,4711.28,4460.00,4599.49
4383.59,4557.95,4134.36,4644.10,4337.95,4061.54,4342.56,4186.15,4922.56,4567.18,4457.95,4708.21,4459.49,4600.00
4379.49,4556.92,4124.62,4637.95,4337.44,4063.08,4337.95,4184.10,4921.03,4569.23,4457.95,4702.56,4456.41,4599.49
4384.10,4555.90,4128.72,4639.49,4335.90,4062.56,4337.95,4187.18,4924.62,4570.26,4453.33,4705.13,4458.46,4596.41
4388.72,4555.38,4135.38,4643.59,4329.74,4062.05,4340.51,4186.67,4922.56,4568.21,4443.59,4711.28,4458.46,4596.41
4384.10,4555.38,4128.72,4641.03,4325.13,4059.49,4335.90,4184.62,4925.13,4566.15,4441.03,4709.23,4451.79,4596.41
4381.54,4557.44,4125.13,4637.95,4327.18,4058.97,4332.82,4187.69,4933.85,4564.62,4445.13,4703.08,4445.13,4589.23
4383.08,4557.44,4128.21,4638.97,4328.21,4063.08,4339.49,4196.92,4937.95,4563.08,4438.97,4702.05,4447.18,4583.08
4382.56,4556.41,4124.62,4641.03,4330.26,4067.18,4345.64,4201.54,4940.51,4563.08,4435.90,4703.59,4456.92,4589.74
4380.51,4562.05,4122.56,4642.05,4335.90,4068.72,4342.56,4192.31,4944.62,4569.74,4447.69,4705.13,4463.08,4598.97
4381.54,4569.23,4124.62,4639.49,4335.38,4066.67,4336.92,4183.59,4942.56,4569.23,4451.28,4705.13,4461.03,4598.97
4382.05,4568.21,4121.54,4635.38,4331.28,4061.54,4332.31,4183.08,4935.90,4558.46,4442.56,4701.03,4457.95,4592.31
4383.08,4566.15,4121.54,4635.90,4329.23,4058.46,4333.33,4183.08,4936.92,4553.85,4440.51,4702.05,4459.49,4590.77
4386.15,4570.77,4125.13,4645.13,4326.67,4060.00,4334.36,4183.59,4940.51,4556.41,4445.13,4708.72,4461.54,4597.95
4388.72,4572.31,4124.10,4648.21,4325.64,4062.05,4328.72,4182.05,4937.95,4557.44,4443.59,4710.77,4461.54,4600.51
4390.26,4571.28,4124.10,4643.08,4329.23,4061.54,4326.67,4178.97,4935.38,4556.92,4442.56,4713.85,4466.15,4600.51
4388.72,4572.82,4126.15,4642.05,4328.72,4060.51,4332.31,4180.51,4939.49,4557.44,4445.64,4720.51,4470.26,4603.59
4383.59,4572.31,4122.56,4640.51,4325.13,4058.97,4333.85,4184.10,4945.64,4554.87,4442.56,4714.36,4463.59,4601.54
4379.49,4568.72,4117.95,4636.92,4325.13,4062.05,4334.36,4183.08,4948.21,4554.36,4440.00,4703.59,4458.46,4595.38
4380.00,4568.72,4120.51,4642.05,4326.67,4065.13,4337.44,4183.59,4947.18,4557.44,4442.56,4710.26,4462.56,4597.95
4381.54,4572.82,4125.13,4646.15,4327.18,4060.00,4336.41,4184.62,4945.64,4552.31,4437.44,4720.00,4462.56,4602.05
4383.08,4573.33,4124.62,4642.05,4327.69,4059.49,4336.92,4185.64,4948.72,4545.64,4435.90,4716.92,4459.49,4599.49
4383.59,4570.26,4124.10,4640.00,4328.21,4067.18,4341.03,4193.85,4953.85,4551.28,4443.59,4715.38,4461.03,4598.46
4382.05,4569.74,4124.62,4642.05,4327.18,4068.72,4345.64,4200.00,4952.82,4556.41,4437.44,4717.44,4461.03,4600.51
4382.05,4571.28,4123.59,4640.51,4325.13,4068.21,4349.74,4200.51,4955.90,4551.28,4428.21,4714.87,4458.97,4600.51
4384.62,4572.31,4124.10,4640.00,4328.21,4072.82,4353.33,4197.95,4963.59,4552.82,4438.46,4715.38,4457.95,4603.08
4383.59,4571.79,4126.15,4642.05,4331.79,4074.87,4350.26,4190.77,4961.03,4556.92,4446.15,4714.87,4460.00,4606.67
4379.49,4569.23,4125.13,4638.46,4328.21,4070.77,4342.05,4184.10,4952.31,4546.15,4437.95,4706.67,4456.92,4600.00
4374.36,4567.18,4124.62,4635.38,4325.64,4068.72,4341.54,4184.10,4948.72,4537.95,4430.26,4701.54,4447.69,4590.26
4368.72,4563.08,4122.56,4634.87,4325.64,4067.18,4345.13,4180.00,4942.56,4536.41,4425.13,4700.00,4440.51,4586.67
4363.08,4553.85,4110.77,4626.67,4321.03,4066.67,4342.05,4167.18,4936.92,4527.18,4416.92,4690.77,4434.36,4575.90
4362.56,4547.18,4106.67,4622.56,4315.38,4066.15,4336.92,4167.69,4941.03,4518.46,4415.38,4686.15,4430.77,4568.72
4365.64,4550.26,4117.44,4630.26,4315.90,4065.64,4340.51,4178.97,4946.67,4523.08,4420.51,4697.44,4435.38,4578.97
4366.67,4554.87,4117.95,4632.31,4316.41,4066.15,4341.54,4186.15,4952.31,4535.90,4427.18,4709.23,4444.62,4587.69
4365.64,4553.85,4109.23,4625.64,4317.44,4067.18,4342.05,4192.82,4967.18,4546.67,4435.90,4710.77,4451.79,4588.21
4366.67,4556.41,4111.28,4627.69,4322.05,4071.79,4347.69,4202.05,4981.03,4553.33,4447.18,4713.85,4460.00,4596.92
4369.23,4565.13,4114.36,4633.85,4322.56,4075.90,4347.18,4204.10,4981.03,4554.36,4450.26,4720.51,4469.74,4604.62
4371.28,4569.23,4111.79,4633.85,4321.54,4073.33,4342.05,4201.03,4977.95,4556.92,4449.23,4717.95,4474.36,4601.03
4373.85,4568.21,4113.85,4632.82,4325.13,4072.82,4341.54,4198.46,4980.00,4557.95,4453.85,4710.77,4475.90,4601.03
4374.36,4569.74,4113.85,4633.85,4327.18,4075.38,4342.05,4191.28,4974.36,4548.21,4451.28,4707.69,4472.82,4602.56
4370.77,4569.74,4108.72,4633.85,4327.69,4072.31,4340.51,4183.08,4962.05,4535.90,4436.92,4708.21,4465.13,4596.92
4369.74,4567.69,4107.18,4633.33,4325.64,4065.64,4338.97,4183.59,4956.92,4528.72,4432.31,4707.69,4460.51,4592.82
4372.82,4569.23,4107.18,4632.82,4322.56,4066.15,4340.51,4184.10,4955.90,4521.54,4437.44,4704.10,4460.00,4596.41
4372.82,4571.28,4109.23,4633.33,4321.03,4072.31,4347.69,4183.59,4954.36,4519.49,4433.33,4705.13,4464.62,4600.00
4375.38,4568.21,4115.90,4633.33,4321.54,4074.87,4352.82,4191.28,4963.08,4528.21,4432.82,4714.87,4471.28,4601.54
4382.05,4568.21,4122.05,4632.82,4321.03,4073.85,4352.31,4201.03,4978.46,4538.97,4451.28,4722.05,4477.95,4607.18
4380.51,4572.31,4123.08,4633.33,4318.46,4074.36,4351.79,4202.56,4978.46,4540.00,4460.51,4722.05,4478.46,4614.36
4373.85,4572.31,4122.05,4634.36,4319.49,4074.36,4346.67,4196.41,4971.79,4539.49,4447.69,4724.10,4476.41,4612.31
4373.85,4571.28,4123.59,4633.85,4322.56,4070.26,4339.49,4191.28,4972.31,4537.95,4441.54,4724.62,4478.97,4605.13
4372.82,4571.28,4119.49,4634.36,4322.05,4068.21,4338.46,4182.56,4964.62,4528.72,4445.64,4718.97,4476.41,4603.59
4366.67,4565.64,4110.77,4632.82,4320.00,4073.85,4341.54,4170.26,4950.26,4518.97,4442.56,4718.46,4466.15,4604.62
4364.10,4555.90,4106.67,4625.13,4318.97,4077.95,4345.13,4171.28,4950.26,4520.51,4433.33,4716.92,4458.97,4599.49
4364.10,4553.33,4106.15,4620.51,4316.92,4072.31,4344.10,4183.08,4960.00,4524.10,4427.69,4710.26,4459.49,4594.36
4364.10,4562.05,4108.72,4626.15,4315.38,4064.62,4340.51,4186.67,4969.23,4522.05,4430.77,4711.79,4463.59,4598.97
4367.18,4567.69,4115.38,4632.31,4313.85,4067.69,4347.18,4184.10,4969.74,4522.05,4440.00,4720.51,4470.77,4604.10
4366.67,4560.51,4116.92,4629.23,4312.31,4073.85,4355.38,4184.62,4960.00,4523.59,4443.59,4723.59,4475.90,4603.08
4361.54,4554.36,4110.26,4626.67,4314.36,4074.87,4353.85,4184.62,4954.87,4518.97,4441.54,4722.05,4472.82,4602.05
4361.03,4556.92,4107.69,4629.23,4315.38,4074.36,4348.72,4183.08,4956.92,4511.79,4443.08,4721.03,4471.28,4602.05
4364.10,4557.44,4105.64,4628.72,4311.28,4070.77,4345.64,4181.03,4953.85,4506.67,4442.56,4717.44,4474.36,4600.51
4364.10,4552.31,4108.72,4625.13,4309.74,4066.15,4343.59,4176.92,4949.23,4504.62,4442.05,4722.05,4475.38,4601.54
